task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
111	6a/e08e9c	7663061	preprocess:TrimGalore (570_CTRL)	COMPLETED	0	2023-03-14 12:44:56.631	1h 1m 19s	19m 59s	400.0%	4 GB	5.7 GB	139.1 GB	135 GB
113	d3/69d367	7663059	preprocess:TrimGalore (570_TREAT)	COMPLETED	0	2023-03-14 12:44:37.202	1h 2m 32s	21m 34s	404.5%	4 GB	5.6 GB	142.7 GB	138.5 GB
122	05/6512b5	7663055	preprocess:TrimGalore (59_CTRL)	COMPLETED	0	2023-03-14 12:44:36.719	1h 2m 34s	23m 40s	416.5%	4.1 GB	5.7 GB	171 GB	165.9 GB
118	b6/1b3f7d	7663057	preprocess:TrimGalore (5762_v2)	COMPLETED	0	2023-03-14 12:44:36.972	1h 4m 10s	23m 53s	400.8%	4.1 GB	5.7 GB	185.2 GB	179.8 GB
110	97/51c700	7663045	preprocess:TrimGalore (5542_v2)	COMPLETED	0	2023-03-14 12:41:36.713	1h 7m 24s	30m 5s	414.0%	4.3 GB	5.9 GB	205.1 GB	199.1 GB
167	ae/d8a2ce	7663100	alignment:STAR (468_v2)	COMPLETED	0	2023-03-14 12:57:38.189	51m 54s	42m 43s	579.8%	36.1 GB	38.3 GB	132.8 GB	40.6 GB
101	49/21542d	7663046	preprocess:TrimGalore (5407_CTRL)	COMPLETED	0	2023-03-14 12:42:26.675	1h 7m 21s	26m 36s	402.4%	4.1 GB	5.7 GB	188.3 GB	182.8 GB
130	c2/ee2a5a	7663066	preprocess:TrimGalore (783_CTRL)	COMPLETED	0	2023-03-14 12:46:32.088	1h 3m 47s	20m 38s	409.1%	4.1 GB	5.7 GB	148.3 GB	143.9 GB
125	59/7bf7e4	7663065	preprocess:TrimGalore (634_CTRL)	COMPLETED	0	2023-03-14 12:45:41.643	1h 5m 39s	22m 32s	413.9%	4 GB	5.7 GB	158.4 GB	153.8 GB
127	6a/cfeb29	7663064	preprocess:TrimGalore (634_v2)	COMPLETED	0	2023-03-14 12:45:36.817	1h 6m 20s	25m 27s	408.7%	4.1 GB	5.7 GB	180.1 GB	174.8 GB
171	b7/bf6d7b	7663102	alignment:STAR (1280_CTRL)	COMPLETED	0	2023-03-14 12:57:40.356	55m 41s	41m 50s	555.7%	36 GB	38.2 GB	127.2 GB	38.8 GB
263	4a/c8690a	7663152	quantification:stringTie (1224_CTRL)	COMPLETED	0	2023-03-14 13:42:42.207	10m 47s	6m 25s	152.3%	1 GB	1.4 GB	5.8 GB	648.7 MB
131	54/d3b35e	7663067	preprocess:TrimGalore (783_TREAT)	COMPLETED	0	2023-03-14 12:46:46.657	1h 6m 45s	23m 54s	419.7%	4.1 GB	5.7 GB	163.4 GB	158.6 GB
170	62/63a45b	7663101	alignment:STAR (1159_CTRL)	COMPLETED	0	2023-03-14 12:57:39.270	56m 27s	45m 52s	596.5%	36 GB	38.2 GB	124.8 GB	38 GB
156	95/9ee2de	7663092	preprocess:TrimGalore (B3_1)	COMPLETED	0	2023-03-14 12:54:26.649	1h 1m 14s	19m 32s	415.9%	4.1 GB	5.7 GB	146.7 GB	142.4 GB
135	3b/69006f	7663069	preprocess:TrimGalore (859_CTRL)	COMPLETED	0	2023-03-14 12:47:36.681	1h 10m 16s	26m 22s	412.4%	4.1 GB	5.8 GB	171.1 GB	166.1 GB
137	8b/0c5d47	7663072	preprocess:TrimGalore (859_TREAT)	COMPLETED	0	2023-03-14 12:47:51.644	1h 10m 10s	27m 31s	403.7%	4.1 GB	5.7 GB	190.1 GB	184.6 GB
142	f8/937c49	7663077	preprocess:TrimGalore (898_CTRL)	COMPLETED	0	2023-03-14 12:49:21.651	1h 8m 40s	25m 43s	401.9%	4.1 GB	5.7 GB	176.3 GB	171.2 GB
144	7d/538440	7663081	preprocess:TrimGalore (944_v2)	COMPLETED	0	2023-03-14 12:50:51.645	1h 7m 13s	24m 20s	414.8%	4.1 GB	5.8 GB	172.2 GB	167.1 GB
158	d5/ca4b67	7663093	preprocess:TrimGalore (B42_1)	COMPLETED	0	2023-03-14 12:55:00.389	1h 3m 5s	19m 33s	409.2%	4 GB	5.7 GB	138.8 GB	134.7 GB
277	57/f68d07	7663161	quantification:stringTie (1426_CTRL)	COMPLETED	0	2023-03-14 13:46:03.993	12m 4s	7m 32s	135.5%	1 GB	1.4 GB	6.2 GB	649.1 MB
134	1d/0476f2	7663068	preprocess:TrimGalore (7_TREAT)	COMPLETED	0	2023-03-14 12:47:11.628	1h 11m 3s	27m 32s	410.5%	4.1 GB	5.7 GB	177.9 GB	172.7 GB
157	57/027e31	7663091	preprocess:TrimGalore (B35_1)	COMPLETED	0	2023-03-14 12:53:51.650	1h 6m 14s	24m 44s	392.2%	4 GB	5.7 GB	167.9 GB	163 GB
160	92/8354b8	7663095	preprocess:TrimGalore (B54_1)	COMPLETED	0	2023-03-14 12:56:37.152	1h 5m 57s	15m 24s	375.9%	3.5 GB	5.2 GB	92 GB	89.3 GB
143	3e/b02e1c	7663078	preprocess:TrimGalore (944_CTRL)	COMPLETED	0	2023-03-14 12:49:31.772	1h 13m 47s	28m 10s	402.8%	4.1 GB	5.8 GB	179.6 GB	174.3 GB
155	24/d85802	7663090	preprocess:TrimGalore (B31_1)	COMPLETED	0	2023-03-14 12:53:46.639	1h 9m 33s	26m 55s	394.7%	4.1 GB	5.7 GB	180.9 GB	175.6 GB
298	c7/b4ebcf	7663178	quantification:stringTie (468_v2)	COMPLETED	0	2023-03-14 13:51:27.709	14m 22s	10m 26s	129.8%	1.1 GB	1.6 GB	6.5 GB	652.8 MB
154	81/c36d36	7663088	preprocess:TrimGalore (B24_1)	COMPLETED	0	2023-03-14 12:53:11.760	1h 12m 39s	32m 12s	389.2%	4.2 GB	5.8 GB	227.8 GB	221.2 GB
269	89/4b1e84	7663156	QC:RNASeQC (1224_CTRL)	COMPLETED	0	2023-03-14 13:42:42.996	23m 13s	12m 14s	100.1%	1 GB	2.8 GB	5.9 GB	159.8 MB
309	47/58130d	7663185	quantification:stringTie (1280_CTRL)	COMPLETED	0	2023-03-14 13:53:42.734	12m 43s	10m 6s	127.7%	1 GB	1.3 GB	6.3 GB	649 MB
295	5e/50a934	7663179	QC:RNASeQC (468_v2)	COMPLETED	0	2023-03-14 13:51:47.120	16m 2s	10m 19s	98.0%	1 GB	2.6 GB	6.6 GB	159.8 MB
159	f4/516681	7663094	preprocess:TrimGalore (B43_1)	COMPLETED	0	2023-03-14 12:56:36.774	1h 13m 22s	25m 35s	385.2%	4 GB	5.7 GB	155.8 GB	151.2 GB
161	3d/c691a9	7663096	preprocess:TrimGalore (B55_1)	COMPLETED	0	2023-03-14 12:56:37.826	1h 13m 49s	23m 43s	384.1%	4.1 GB	5.8 GB	171.2 GB	166.2 GB
162	d7/8fd3d8	7663097	preprocess:TrimGalore (B6_1)	COMPLETED	0	2023-03-14 12:56:38.770	1h 15m 27s	24m 32s	390.9%	4.1 GB	5.7 GB	170 GB	165 GB
268	06/dadb95	7663153	QC:Preseq (1224_CTRL)	COMPLETED	0	2023-03-14 13:42:42.399	29m 29s	15m 19s	97.2%	38.5 MB	1.7 GB	4.4 GB	460.3 KB
274	7a/ff601e	7663164	QC:Preseq (1426_CTRL)	COMPLETED	0	2023-03-14 13:46:09.519	26m 3s	13m 16s	101.0%	14.8 MB	1.5 GB	4.8 GB	460.9 KB
275	41/1ff156	7663166	QC:RNASeQC (1426_CTRL)	COMPLETED	0	2023-03-14 13:46:12.372	26m 1s	14m 8s	94.6%	1 GB	2.8 GB	6.2 GB	159.8 MB
321	9f/57e9a0	7663198	quantification:stringTie (1159_CTRL)	COMPLETED	0	2023-03-14 13:58:56.179	13m 18s	10m 18s	126.4%	1.1 GB	1.4 GB	6.2 GB	648.3 MB
152	39/bb97d5	7663089	preprocess:TrimGalore (B18_1)	COMPLETED	0	2023-03-14 12:53:41.650	1h 19m 22s	37m 15s	389.1%	4.2 GB	5.9 GB	253.7 GB	246.4 GB
296	d2/f2d0da	7663174	QC:Preseq (468_v2)	COMPLETED	0	2023-03-14 13:49:41.725	26m 3s	17m 30s	97.9%	15.3 MB	1.7 GB	5.1 GB	461.7 KB
322	81/25dda5	7663195	QC:RNASeQC (1159_CTRL)	COMPLETED	0	2023-03-14 13:58:07.080	18m 54s	12m 47s	99.7%	1 GB	2.6 GB	6.3 GB	159.8 MB
356	a9/b52133	33535	preprocess:MultiQC	COMPLETED	0	2023-03-14 14:13:10.321	3m 58s	3m 11s	38.3%	2.1 GB	3 GB	10.6 GB	7.4 MB
278	33/f6c10a	7663162	alignment:markDuplicates (1426_CTRL)	COMPLETED	0	2023-03-14 13:46:05.764	31m 16s	19m 59s	136.4%	28.7 GB	38 GB	13 GB	3.8 GB
310	b8/06b7a0	7663191	QC:RNASeQC (1280_CTRL)	COMPLETED	0	2023-03-14 13:54:25.922	24m 9s	16m 56s	101.7%	1 GB	2.8 GB	6.4 GB	159.8 MB
267	0e/d80321	7663154	QC:RSeQC (1224_CTRL)	COMPLETED	0	2023-03-14 13:42:42.602	36m 13s	30m 37s	99.2%	13.8 GB	15.3 GB	27.1 GB	126.9 MB
264	3b/aa6016	7663150	alignment:markDuplicates (1224_CTRL)	COMPLETED	0	2023-03-14 13:42:41.080	36m 58s	25m 10s	145.4%	28.3 GB	38.4 GB	12.2 GB	3.5 GB
276	a2/9620c5	7663167	QC:RSeQC (1426_CTRL)	COMPLETED	0	2023-03-14 13:46:13.932	35m 12s	30m 59s	100.0%	16.1 GB	17.7 GB	29.3 GB	128.7 MB
311	87/dc9f3c	7663187	QC:Preseq (1280_CTRL)	COMPLETED	0	2023-03-14 13:53:55.011	27m 41s	14m 44s	102.5%	13.4 MB	1.7 GB	4.9 GB	462.3 KB
173	a5/65933c	7663103	alignment:STAR (1224_TREAT)	COMPLETED	0	2023-03-14 12:59:22.277	1h 29m 9s	44m 39s	553.1%	36 GB	38.2 GB	132.4 GB	41.2 GB
318	8f/3055f9	7663196	QC:Preseq (1159_CTRL)	COMPLETED	0	2023-03-14 13:58:14.230	30m 27s	17m	103.3%	15.3 MB	1.7 GB	4.8 GB	462.5 KB
313	c1/b1e6fe	7663186	alignment:markDuplicates (1280_CTRL)	COMPLETED	0	2023-03-14 13:53:50.132	37m 6s	28m 2s	148.4%	28.9 GB	38.3 GB	13.4 GB	3.9 GB
308	be/cdafa4	7663189	QC:RSeQC (1280_CTRL)	COMPLETED	0	2023-03-14 13:54:05.755	41m 11s	38m 39s	100.2%	16 GB	17.6 GB	30 GB	127.8 MB
319	81/d0e9f9	7663194	QC:RSeQC (1159_CTRL)	COMPLETED	0	2023-03-14 13:58:03.937	38m 17s	37m 14s	100.6%	13.8 GB	15.3 GB	29.4 GB	128.2 MB
214	ba/5fcdaf	7663123	alignment:STAR (512_CTRL)	COMPLETED	0	2023-03-14 13:18:15.578	1h 20m 16s	40m 4s	557.1%	35.9 GB	38.1 GB	101.2 GB	28.3 GB
323	b7/ae5e2c	7663193	alignment:markDuplicates (1159_CTRL)	COMPLETED	0	2023-03-14 13:58:01.482	41m	28m 36s	131.2%	28.4 GB	38.3 GB	13.1 GB	3.8 GB
175	08/8e11c3	7663104	alignment:STAR (1365_TREAT)	COMPLETED	0	2023-03-14 12:59:41.300	1h 39m 25s	52m 47s	587.8%	36.1 GB	38.3 GB	144.9 GB	46 GB
190	e3/07bb68	7663111	alignment:STAR (1069_CTRL)	COMPLETED	0	2023-03-14 13:02:57.835	1h 36m 18s	49m	519.4%	36 GB	38.3 GB	137.5 GB	43.2 GB
359	05/950d8d	7663222	quantification:stringTie (1224_TREAT)	COMPLETED	0	2023-03-14 14:28:31.587	11m 45s	11m 25s	104.0%	1.1 GB	1.4 GB	6.6 GB	651 MB
294	c7/f37f2f	7663175	alignment:markDuplicates (468_v2)	COMPLETED	0	2023-03-14 13:49:48.457	51m 8s	39m 17s	166.2%	29.4 GB	38.3 GB	13.9 GB	4.1 GB
364	ef/7828b1	7663227	QC:Preseq (1224_TREAT)	COMPLETED	0	2023-03-14 14:28:32.362	14m 44s	14m 23s	97.0%	15 MB	1.5 GB	5.2 GB	461.4 KB
216	8a/b6a99a	7663124	alignment:STAR (1492_TREAT)	COMPLETED	0	2023-03-14 13:22:25.282	1h 21m 6s	43m 51s	510.5%	36 GB	38.1 GB	122.1 GB	37 GB
179	d2/86629a	7663106	alignment:STAR (1165_TREAT)	COMPLETED	0	2023-03-14 13:01:39.634	1h 42m 37s	56m 7s	481.5%	36.1 GB	38.4 GB	139 GB	42.9 GB
184	c5/1f0a3d	7663108	alignment:STAR (1436_CTRL)	COMPLETED	0	2023-03-14 13:02:29.038	1h 43m 17s	56m 13s	535.4%	36.1 GB	38.4 GB	146.7 GB	48.2 GB
299	5c/f49db4	7663177	QC:RSeQC (468_v2)	COMPLETED	0	2023-03-14 13:51:10.318	54m 46s	53m 51s	100.7%	16.5 GB	18.2 GB	31.4 GB	133.2 MB
372	29/00f164	7663241	quantification:stringTie (512_CTRL)	COMPLETED	0	2023-03-14 14:38:32.440	9m 14s	7m 38s	136.5%	1 GB	1.3 GB	4.9 GB	642.4 MB
363	5b/684652	7663228	QC:RNASeQC (1224_TREAT)	COMPLETED	0	2023-03-14 14:28:32.523	19m 24s	18m 36s	99.9%	1 GB	2.8 GB	6.7 GB	159.8 MB
369	00/f05f5e	7663242	QC:RNASeQC (512_CTRL)	COMPLETED	0	2023-03-14 14:38:32.572	10m 19s	9m 9s	83.2%	1 GB	2.6 GB	5 GB	159.7 MB
191	34/f48a1a	7663112	alignment:STAR (1066_CTRL)	COMPLETED	0	2023-03-14 13:03:03.881	1h 46m 18s	56m 57s	494.8%	36.1 GB	38.3 GB	140 GB	41.9 GB
197	32/f22d1f	7663115	alignment:STAR (1015_TREAT)	COMPLETED	0	2023-03-14 13:04:55.164	1h 44m 41s	55m 15s	539.0%	36.2 GB	38.5 GB	152.2 GB	47 GB
178	eb/df9b85	7663105	alignment:STAR (1069_TREAT)	COMPLETED	0	2023-03-14 13:01:28.474	1h 48m 38s	1h 3m	554.5%	36.1 GB	38.3 GB	138.7 GB	42.1 GB
187	08/8aa6ed	7663110	alignment:STAR (1154_TREAT)	COMPLETED	0	2023-03-14 13:02:52.679	1h 48m 9s	1h 25s	566.3%	36 GB	38.2 GB	135.4 GB	42.2 GB
182	e0/a9381d	7663107	alignment:STAR (1280_v2)	COMPLETED	0	2023-03-14 13:02:17.999	1h 49m 58s	1h 3m 19s	568.1%	36.1 GB	38.3 GB	145.3 GB	45.6 GB
234	42/6a7990	7663135	alignment:STAR (464_TREAT)	COMPLETED	0	2023-03-14 13:29:03.003	1h 23m 14s	39m 59s	521.0%	36 GB	38.1 GB	113.7 GB	33.9 GB
199	89/27a3eb	7663116	alignment:STAR (1165_CTRL)	COMPLETED	0	2023-03-14 13:04:59.237	1h 47m 47s	58m 6s	522.1%	36.1 GB	38.4 GB	141.7 GB	43.5 GB
201	85/d7c344	7663117	alignment:STAR (1159_TREAT)	COMPLETED	0	2023-03-14 13:05:12.631	1h 48m 39s	57m 23s	523.7%	36.1 GB	38.3 GB	142.5 GB	44.4 GB
228	82/e8d45c	7663130	alignment:STAR (4958_CTRL)	COMPLETED	0	2023-03-14 13:25:30.627	1h 28m 56s	43m 35s	485.0%	36 GB	38.2 GB	107.8 GB	30.3 GB
186	61/502c42	7663109	alignment:STAR (1051_TREAT)	COMPLETED	0	2023-03-14 13:02:44.955	1h 52m 36s	1h 4m 47s	525.7%	36 GB	38.2 GB	144.6 GB	45.6 GB
371	0d/414c45	7663244	QC:Preseq (512_CTRL)	COMPLETED	0	2023-03-14 14:39:07.056	16m 24s	11m 30s	100.8%	11.1 MB	1.5 GB	3.5 GB	459.6 KB
203	ca/f6609d	7663118	alignment:STAR (1019_TREAT)	COMPLETED	0	2023-03-14 13:06:47.293	1h 50m 14s	59m 52s	558.7%	36.1 GB	38.4 GB	159 GB	50.5 GB
229	ea/6fdd92	7663131	alignment:STAR (1605_v2)	COMPLETED	0	2023-03-14 13:25:54.201	1h 31m 37s	46m 9s	533.9%	36 GB	38.3 GB	128.2 GB	39.3 GB
379	d1/d9c315	7663252	QC:RNASeQC (1365_TREAT)	COMPLETED	0	2023-03-14 14:45:56.592	14m 55s	13m 34s	93.7%	1 GB	2.8 GB	7.2 GB	159.8 MB
362	fe/d85efc	7663224	alignment:markDuplicates (1224_TREAT)	COMPLETED	0	2023-03-14 14:28:31.870	32m 30s	31m 54s	113.7%	29.1 GB	38.3 GB	14.2 GB	4.2 GB
375	cd/507c39	7663248	quantification:stringTie (1365_TREAT)	COMPLETED	0	2023-03-14 14:43:16.621	19m 30s	16m 34s	86.7%	989.1 MB	1.3 GB	7.1 GB	655.2 MB
217	c5/765317	7663125	alignment:STAR (1648_CTRL)	COMPLETED	0	2023-03-14 13:22:33.611	1h 41m 43s	1h 3m 40s	439.5%	35.9 GB	38 GB	107.8 GB	31.7 GB
238	0e/7124a5	7663137	alignment:STAR (4969_TREAT)	COMPLETED	0	2023-03-14 13:29:22.531	1h 35m 29s	45m 35s	360.9%	35.9 GB	38 GB	106.2 GB	32 GB
368	1d/7c81f6	7663240	alignment:markDuplicates (512_CTRL)	COMPLETED	0	2023-03-14 14:38:32.299	28m 4s	24m 26s	116.9%	26.7 GB	38.4 GB	9.7 GB	2.8 GB
384	b1/cec28c	7663254	QC:RNASeQC (1069_CTRL)	COMPLETED	0	2023-03-14 14:47:57.031	18m 40s	18m 11s	78.2%	1 GB	2.8 GB	6.7 GB	159.8 MB
210	e5/41a1ea	7663121	alignment:STAR (1436_TREAT)	COMPLETED	0	2023-03-14 13:09:21.206	1h 57m 30s	1h 9m 34s	494.3%	36.2 GB	38.5 GB	171.8 GB	56.6 GB
223	f9/3abe4a	7663128	alignment:STAR (1648_TREAT)	COMPLETED	0	2023-03-14 13:25:15.349	1h 41m 37s	1h 24s	554.8%	36 GB	38.2 GB	128.2 GB	40.3 GB
226	cd/b9cdaf	7663129	alignment:STAR (367_CTRL)	COMPLETED	0	2023-03-14 13:25:15.879	1h 41m 46s	56m 21s	470.6%	36 GB	38.1 GB	108.8 GB	32.1 GB
361	d8/38027a	7663226	QC:RSeQC (1224_TREAT)	COMPLETED	0	2023-03-14 14:28:32.202	40m 5s	39m 1s	90.2%	16.2 GB	17.9 GB	32 GB	129.7 MB
370	c0/10144c	7663239	QC:RSeQC (512_CTRL)	COMPLETED	0	2023-03-14 14:38:32.163	31m 30s	30m 35s	93.7%	11.8 GB	13.5 GB	21.6 GB	122.2 MB
195	93/6c81a2	7663114	alignment:STAR (1154_CTRL)	COMPLETED	0	2023-03-14 13:04:52.112	2h 6m 59s	1h 17m 24s	518.2%	36.1 GB	38.4 GB	152.6 GB	48.9 GB
221	fb/206ac1	7663127	alignment:STAR (1605_CTRL)	COMPLETED	0	2023-03-14 13:24:30.337	1h 47m 21s	1h 9m 23s	504.6%	36 GB	38.2 GB	132.1 GB	40.6 GB
231	18/ee101a	7663133	alignment:STAR (218_CTRL)	COMPLETED	0	2023-03-14 13:28:26.840	1h 44m 35s	1h 1m 5s	529.0%	36 GB	38.3 GB	126.4 GB	38.5 GB
393	f4/681d87	7663640	QC:RNASeQC (1492_TREAT)	COMPLETED	0	2023-03-14 14:57:02.043	16m	11m 46s	94.7%	1 GB	2.8 GB	6.1 GB	159.8 MB
385	a2/69bcba	7663480	quantification:stringTie (1069_CTRL)	COMPLETED	0	2023-03-14 14:51:01.914	23m 50s	7m 59s	133.9%	1 GB	1.3 GB	6.7 GB	651.7 MB
239	9b/e739a0	7663138	alignment:STAR (5048_CTRL)	COMPLETED	0	2023-03-14 13:30:06.046	1h 45m 10s	53m 9s	526.5%	36 GB	38.2 GB	110.9 GB	31.9 GB
220	c9/25014c	7663126	alignment:STAR (1492_CTRL)	COMPLETED	0	2023-03-14 13:23:25.635	1h 53m 16s	1h 15m 14s	516.6%	36 GB	38.2 GB	128 GB	38.8 GB
272	d2/17eef9	7663160	alignment:STAR (7_CTRL)	COMPLETED	0	2023-03-14 13:46:01.473	1h 30m 55s	24m 17s	479.3%	35.8 GB	37.9 GB	81 GB	19.9 GB
241	9e/447f21	7663139	alignment:STAR (367_TREAT)	COMPLETED	0	2023-03-14 13:30:15.446	1h 46m 46s	47m 53s	471.5%	36 GB	38.2 GB	122.5 GB	37.2 GB
194	28/a4fc18	7663113	alignment:STAR (1365_CTRL)	COMPLETED	0	2023-03-14 13:04:00.633	2h 14m 51s	1h 26m 33s	534.0%	36.1 GB	38.3 GB	151 GB	48.2 GB
205	3f/ee7771	7663119	alignment:STAR (1051_CTRL)	COMPLETED	0	2023-03-14 13:07:23.741	2h 14m 58s	1h 25m 18s	587.2%	36.1 GB	38.3 GB	159.6 GB	50.7 GB
243	cd/183936	7663140	alignment:STAR (4958_TREAT)	COMPLETED	0	2023-03-14 13:30:25.134	1h 53m 21s	46m 13s	482.2%	36 GB	38.1 GB	109.4 GB	31.6 GB
236	83/553d4b	7663136	alignment:STAR (4969_CTRL)	COMPLETED	0	2023-03-14 13:29:21.235	1h 55m 41s	1h 9m 9s	428.9%	35.9 GB	38.1 GB	107.3 GB	30.4 GB
392	10/82a1f9	7663639	quantification:stringTie (1492_TREAT)	COMPLETED	0	2023-03-14 14:55:31.669	30m 5s	9m 47s	116.1%	1.2 GB	1.6 GB	6 GB	646.7 MB
256	59/403406	7663146	alignment:STAR (531_CTRL)	COMPLETED	0	2023-03-14 13:33:51.675	1h 53m 5s	40m 25s	452.4%	35.9 GB	38 GB	109.9 GB	32.1 GB
248	83/6b5a19	7663142	alignment:STAR (468_CTRL)	COMPLETED	0	2023-03-14 13:31:02.124	1h 58m	48m 59s	522.3%	36 GB	38.1 GB	118 GB	34.6 GB
381	94/2fd8df	7663247	alignment:markDuplicates (1365_TREAT)	COMPLETED	0	2023-03-14 14:40:57.341	48m 45s	27m 48s	113.4%	30.1 GB	38.5 GB	15.6 GB	4.6 GB
377	a7/756615	7663246	QC:RSeQC (1365_TREAT)	COMPLETED	0	2023-03-14 14:40:17.812	49m 54s	49m 27s	94.3%	17.1 GB	18.6 GB	34.8 GB	134.1 MB
211	58/495dc4	7663122	alignment:STAR (1019_CTRL)	COMPLETED	0	2023-03-14 13:10:36.625	2h 20m 26s	1h 32m 50s	491.5%	36.1 GB	38.4 GB	159.9 GB	51.2 GB
400	ef/c31d73	7663649	QC:RNASeQC (1165_TREAT)	COMPLETED	0	2023-03-14 15:01:01.640	30m 1s	17m 9s	90.8%	1 GB	2.8 GB	6.9 GB	159.8 MB
251	2a/d9ed70	7663144	alignment:STAR (218_v2)	COMPLETED	0	2023-03-14 13:33:27.908	2h 49s	50m 9s	492.1%	36.1 GB	38.3 GB	141.4 GB	45.1 GB
208	33/2140fe	7663120	alignment:STAR (1015_CTRL)	COMPLETED	0	2023-03-14 13:09:20.460	2h 26m 16s	1h 37m 51s	510.3%	36.2 GB	38.5 GB	166.5 GB	53.1 GB
246	39/c77736	7663141	alignment:STAR (5542_CTRL)	COMPLETED	0	2023-03-14 13:30:29.812	2h 8m 17s	59m 4s	467.6%	36 GB	38.3 GB	119.6 GB	35.5 GB
282	c8/d8be7b	7663168	alignment:STAR (59_TREAT)	COMPLETED	0	2023-03-14 13:46:16.589	1h 54m 20s	47m 25s	481.2%	35.9 GB	38 GB	106.1 GB	29.7 GB
357	e8/a78d0e	7663217	QC:dupRadar (1426_CTRL)	COMPLETED	0	2023-03-14 14:17:22.853	1h 24m 19s	6m 1s	272.9%	1 GB	3.5 GB	23.4 GB	2.3 GB
262	1e/5ddfec	7663149	alignment:STAR (5184_TREAT)	COMPLETED	0	2023-03-14 13:36:12.160	2h 5m 35s	50m 56s	446.6%	35.9 GB	38.1 GB	108.4 GB	31.1 GB
358	b0/61d361	7663218	QC:dupRadar (1224_CTRL)	COMPLETED	0	2023-03-14 14:19:39.795	1h 23m 12s	3m 13s	364.7%	951.3 MB	3.3 GB	21.9 GB	2.2 GB
271	de/6dff45	7663159	alignment:STAR (5407_TREAT)	COMPLETED	0	2023-03-14 13:43:56.480	1h 59m 11s	51m 9s	405.6%	35.9 GB	38 GB	99.9 GB	27.5 GB
253	ab/239120	7663145	alignment:STAR (5184_CTRL)	COMPLETED	0	2023-03-14 13:33:47.622	2h 9m 39s	58m 47s	447.2%	36 GB	38.2 GB	119.7 GB	35.6 GB
366	de/7dbcfd	7663236	QC:dupRadar (1280_CTRL)	COMPLETED	0	2023-03-14 14:30:56.955	1h 13m 20s	3m 22s	371.1%	1 GB	3.3 GB	24.5 GB	3 GB
260	54/edc373	7663148	alignment:STAR (512_TREAT)	COMPLETED	0	2023-03-14 13:36:11.807	2h 8m 30s	55m	462.5%	36 GB	38.3 GB	133.7 GB	40.3 GB
374	12/0dd42f	7663245	QC:dupRadar (1159_CTRL)	COMPLETED	0	2023-03-14 14:39:17.658	1h 5m 26s	3m 8s	396.3%	1 GB	3.3 GB	24.6 GB	3.2 GB
284	61/96701e	7663169	alignment:STAR (570_CTRL)	COMPLETED	0	2023-03-14 13:46:20.786	1h 58m 41s	51m 13s	467.8%	35.9 GB	38 GB	98.8 GB	27.4 GB
389	ef/ae920d	7663582	QC:dupRadar (468_v2)	COMPLETED	0	2023-03-14 14:52:16.577	53m 11s	3m 14s	458.5%	1 GB	3.5 GB	25.1 GB	2.7 GB
258	73/91c740	7663147	alignment:STAR (531_TREAT)	COMPLETED	0	2023-03-14 13:34:35.696	2h 11m 6s	56m 8s	493.6%	35.9 GB	38.1 GB	112.1 GB	32.3 GB
266	d5/d685fa	7663151	quantification:featureCounts (1224_CTRL)	COMPLETED	0	2023-03-14 13:42:41.949	2h 3m 35s	2m 26s	234.3%	674.2 MB	1.3 GB	13 GB	1.3 GB
286	3a/ac15da	7663170	alignment:STAR (570_TREAT)	COMPLETED	0	2023-03-14 13:48:33.634	1h 58m 34s	53m 12s	459.7%	35.9 GB	38 GB	100.4 GB	27.9 GB
341	76/ba93cb	7663209	alignment:STAR (B54_1)	COMPLETED	0	2023-03-14 14:07:49.758	1h 39m 19s	27m 42s	521.7%	35.8 GB	37.9 GB	74.9 GB	17.6 GB
289	8c/b9438e	7663172	alignment:STAR (5762_v2)	COMPLETED	0	2023-03-14 13:49:01.299	1h 58m 16s	51m 6s	508.9%	36 GB	38.2 GB	119 GB	34.3 GB
280	e6/426901	7663165	quantification:featureCounts (1426_CTRL)	COMPLETED	0	2023-03-14 13:46:10.740	2h 1m 36s	2m 52s	210.0%	729 MB	1.3 GB	13.9 GB	1.5 GB
380	6d/e5cbed	7663250	QC:Preseq (1365_TREAT)	COMPLETED	0	2023-03-14 14:44:16.480	1h 3m 31s	17m 52s	102.2%	17.6 MB	1.7 GB	5.7 GB	461.4 KB
408	f5/b44ea8	7663657	QC:RNASeQC (1436_CTRL)	COMPLETED	0	2023-03-14 15:07:02.285	40m 46s	16m 8s	89.5%	1 GB	2.8 GB	7.4 GB	159.8 MB
250	59/c5ae4f	7663143	alignment:STAR (464_CTRL)	COMPLETED	0	2023-03-14 13:31:49.529	2h 16m 18s	1h 7m 39s	407.8%	36 GB	38.2 GB	135.4 GB	42.8 GB
304	96/9bc1fe	7663183	alignment:STAR (634_CTRL)	COMPLETED	0	2023-03-14 13:53:03.437	1h 55m 9s	43m 17s	412.0%	35.9 GB	38.1 GB	108.5 GB	31.2 GB
312	52/41645e	7663188	quantification:featureCounts (1280_CTRL)	COMPLETED	0	2023-03-14 13:54:00.216	1h 54m 47s	1m 36s	416.4%	725.4 MB	1.3 GB	14.5 GB	1.7 GB
387	02/a76b88	7663320	QC:RSeQC (1069_CTRL)	COMPLETED	0	2023-03-14 14:49:36.624	59m 15s	44m 56s	99.0%	17.3 GB	19 GB	32.2 GB	129.8 MB
